sample_id,HALLMARK_GLYCOLYSIS,HALLMARK_OXIDATIVE_PHOSPHORYLATION,delta,label,HK2
5226aa23-2d1c-4b1a-b967-e473b0ea042a,0.8500280467457139,1.2567818195371667,-0.40675377279145286,Mixed,43.9073
52433ea4-d6cc-4d21-a1af-d62c3e9c5d77,0.9215844274479568,1.2659805719677621,-0.3443961445198054,Mixed,35.8257
52f4db86-9951-464d-a9c2-520a3681a9a8,0.8704482834077241,1.2941117949011978,-0.4236635114934737,Mixed,85.8952
539f5a17-442a-4c07-9606-b8f88c731504,0.6642037562665559,1.4629605361887337,-0.7987567799221778,Oxidative,0.1983
53a4f1ae-7669-4580-b054-0a5b58e76520,0.8666689113544602,1.1904971067395471,-0.3238281953850869,Mixed,58.0501
5474fa69-b83c-44b9-8e1b-1b16406a42ed,0.9169354645824225,1.2485208095529468,-0.3315853449705243,Mixed,41.0331
54813ceb-f5c7-4c62-8b0a-047145bb6bae,0.8048344034535717,1.1479893532418064,-0.3431549497882347,Mixed,34.8878
54bccab4-c77e-4848-b698-b62941d96289,0.8456778421525681,1.2583647299416805,-0.41268688778911233,Mixed,74.4172
5544a704-6f67-4c0d-b4ad-9becaab27512,0.9305533955910137,1.3420613604110667,-0.41150796482005303,Mixed,117.4698
5576ae8b-e6e9-496d-854a-8c696bd965c9,0.9039578806848573,1.3384096745065093,-0.434451793821652,Mixed,161.2008
563b7a76-4875-41e3-a39f-c36f4476c159,0.8382140878395585,1.1954831771741379,-0.35726908933457935,Mixed,63.1195
56c82934-f740-406c-afad-f9d8bd17aff3,0.8967429619127012,1.2758561519538087,-0.37911319004110755,Mixed,57.4268
572cfe32-d1b4-44f7-98f4-a9079f3e376c,0.7661347391077458,1.39798243138798,-0.6318476922802343,Oxidative,1.8265
572fb090-3796-4170-829d-7b77c1e8127d,0.9401089179897337,1.3316238052478095,-0.3915148872580758,Mixed,66.6435
5741a507-2543-4c6e-a927-2441813632b6,0.8818690856609166,1.2588536258030567,-0.3769845401421401,Mixed,69.9026
577d7013-8d37-427c-82b0-24e46b891a34,0.8412544782143376,1.2846656463306672,-0.4434111681163295,Mixed,26.9352
578db3bb-5ca7-413d-a38b-79876d4b98ac,0.897774183023189,1.2718009772992653,-0.3740267942760763,Mixed,83.1654
58585ab6-9163-4bfb-ae55-9529ad1bc3aa,0.8569173106805168,1.184294139150112,-0.32737682846959526,Mixed,61.6663
588a43e3-60a0-416b-9b79-48d863d054bf,0.8257471234148911,1.2218359235261707,-0.39608880011127956,Mixed,41.0517
58cdb5fa-ab1d-4b7c-a790-4c81cd86efc4,0.9142632764922285,1.3454861241407083,-0.43122284764847985,Mixed,41.8527
58eee6a5-aaae-486e-b4ec-ba191af5fcb5,0.74930502450879,1.4100543716021943,-0.6607493470934043,Oxidative,1.5712
59f744da-4e53-4cca-a7f1-48a27f91aba1,0.9300966660041894,1.2245229700427984,-0.29442630403860903,Mixed,59.999
5a1cd867-8bad-4e36-908a-c82b6ae64083,0.8899581700262577,1.2423982715479405,-0.3524401015216828,Mixed,43.6577
5acfa9e0-c339-40aa-ab9f-0492fbc6db91,0.8713623754877841,1.273862197237438,-0.40249982174965393,Mixed,89.7032
5b7970e3-9272-4919-beaa-176127e7be10,0.9629438922858834,1.2675376798569884,-0.304593787571105,Mixed,83.0494
5cbfa01a-86a9-467e-9efa-7ae47bce3587,0.8657388240087802,1.2289024495228427,-0.36316362551406245,Mixed,46.0115
5cd2f5f2-1325-454e-94a3-253d475205ef,0.8890194596905409,1.30807078032813,-0.4190513206375891,Mixed,51.1572
5d1a0224-01c6-4843-baab-12f1a56b767a,0.6711550950811372,1.432552124690283,-0.7613970296091458,Oxidative,1.619
5d803708-5262-42a8-a390-71a3d800347d,0.8603777002688237,1.1847162815519254,-0.3243385812831018,Mixed,49.1437
5d956a24-693e-47ad-b315-180c86a0528e,0.8759846512059749,1.1803447459839709,-0.30436009477799597,Mixed,92.036
5d9c87af-9ac3-42a7-a0c3-84a490957188,0.7985659777971269,1.421114416813423,-0.6225484390162962,Oxidative,1.2669
5df50268-5981-49b7-8604-1dfe1af21cb9,0.7692892866310537,1.3927930457560083,-0.6235037591249546,Oxidative,4.0221
5e794eb4-35eb-4932-9cae-8130fd8b5804,0.8242806015807114,1.22562030164592,-0.4013397000652086,Mixed,37.0786
5eae461a-399f-4f2b-ab9a-e92aba32ce14,0.8790467582513944,1.3083448641606397,-0.4292981059092452,Mixed,55.5109
5eb4cdf7-10ee-4e24-801c-7297b5b3ebd7,0.8608165482618666,1.3436454612078899,-0.48282891294602326,Mixed,1.4458
5f006edb-0f66-45eb-9a36-e31bbcdf8147,0.7389952568044876,1.415507316348713,-0.6765120595442254,Oxidative,10.2267
5f2edb2e-9b7f-44d6-af6c-ff958631cf6a,0.9322437931535297,1.2443195160910625,-0.31207572293753283,Mixed,61.5608
5fc65294-257d-41eb-83b5-1cb566b1743f,0.8514035355881326,1.2798729498595907,-0.428469414271458,Mixed,20.1749
6054b034-7dfc-4bb6-973f-ab26ff94c578,0.7435986302445123,1.4214982730918362,-0.6778996428473238,Oxidative,1.1791
60ae8b09-673e-418f-abda-7e3ce228c808,0.9028305190468602,1.3218780472520784,-0.4190475282052182,Mixed,45.2561
617f7aad-7b59-4e20-8e1c-fa324cc1bef4,0.9033619946509676,1.2970944599980632,-0.3937324653470956,Mixed,31.0889
61894bd0-9fdb-4bb1-b32c-f52dbc10c850,0.8745858150160726,1.1865759940298997,-0.3119901790138271,Mixed,57.1642
61e2977f-ac86-4a5a-819d-3fba1af9253a,0.778295682496832,1.4285045767916962,-0.6502088942948642,Oxidative,1.701
61e85059-9ba2-43ba-9246-4731ace197e4,0.9081223788195038,1.2667369002428797,-0.3586145214233759,Mixed,38.6451
61ee46ed-0cb0-428d-806b-db92f33e0c93,0.8861196719619835,1.264057182103887,-0.3779375101419036,Mixed,40.2293
61ffeb1c-0382-40bb-bd32-a071b2b4c39d,0.8922446290415084,1.3168730292027329,-0.4246284001612245,Mixed,46.802
62482815-63b6-4df9-8698-44a2d5cdafaf,0.8958529877015282,1.2782828494272276,-0.38242986172569937,Mixed,18.4686
626f256f-7057-47c3-8775-cda761910b1f,0.8470267305263536,1.1620436737605369,-0.3150169432341833,Mixed,50.4688
6304f098-1ae4-4c6c-93c7-ac5b15b307a7,0.865079372960759,1.2757440820697605,-0.41066470910900155,Mixed,14.4841
633fef2c-c9ce-4b76-ae7b-0dfcc4123a6f,0.801863300644981,1.2709219918851538,-0.46905869124017274,Mixed,12.8962
636b709e-402e-4c0c-8ee3-a5dff383abfd,0.8823726711121325,1.298515679333302,-0.41614300822116945,Mixed,30.0427
637c8c48-42f9-43d7-8281-c014f4170109,0.9583182634953703,1.3360141876804488,-0.37769592418507847,Mixed,39.261
66b1f91a-937c-4e1f-b4ab-07d1ef9fe1db,0.8045619735031249,1.247824661824692,-0.4432626883215671,Mixed,11.8088
6838acd3-3b0b-4ba4-b9da-1d0ffe9c5640,0.8982642152473695,1.2736328390957221,-0.37536862384835257,Mixed,48.5071
68aef922-b430-4183-baf0-fd980deaeaa0,0.9424754019727131,1.261608264337177,-0.31913286236446403,Mixed,53.2183
69c0795b-d68f-4262-9e00-39eff5b66814,0.9064092424588281,1.2620729702797049,-0.35566372782087674,Mixed,194.1897
6a1c052c-21bb-4688-96db-3d605b0fa93a,0.8873663994874489,1.2535772550306905,-0.3662108555432416,Mixed,43.2945
6a2325f0-0fe8-4fab-8af3-ab89e8aa47f0,0.7667030287014195,1.4041463499473232,-0.6374433212459037,Oxidative,2.819
6a408551-3028-49cd-b896-6bfcb1abde4b,0.7418470323687155,1.4590379486390115,-0.717190916270296,Oxidative,4.5685
6ae1ed76-5b6f-41a6-917b-cc713f874a03,0.9277888772053983,1.253409976583927,-0.3256210993785288,Mixed,65.0866
6b920c35-ec0c-4772-9163-a22f4cb27c9f,0.8543198035163273,1.1364046466164595,-0.28208484310013215,Mixed,62.7348
6b95e135-1a51-4d0c-bd2c-ab55273a3eb7,0.8000512829947324,1.1767227947735157,-0.37667151177878333,Mixed,22.1947
6b9f9688-4bd2-4e54-9744-ac31665650b2,0.9102727257743622,1.346274196619454,-0.4360014708450918,Mixed,57.7211
6d0df9bf-69d6-447f-b2d9-76391e95d61d,0.8469866125559912,1.247899226043569,-0.4009126134875779,Mixed,31.6926
6d1cfff6-d608-4ae2-ab75-9dd095323a40,0.8239260853923315,1.2150353506534712,-0.39110926526113976,Mixed,52.8739
6d47118e-cd8a-4d75-970f-2f0f3aff712c,0.8809779275187369,1.3152552760522627,-0.43427734853352573,Mixed,19.552
6d481b79-8322-4ac0-93ba-aaa34fd41ed9,0.9757592385424074,1.280125610432459,-0.30436637189005156,Mixed,29.9741
6d560c49-6d99-467b-b2a9-5d236eff9f87,0.8731835289407369,1.2447803753800353,-0.37159684643929836,Mixed,58.8289
6d8bf03c-2f7c-45b1-b81c-1de9d5085960,0.8845662223027254,1.331458720303215,-0.4468924980004897,Mixed,12.1675
6dc1b313-81c8-4b4d-8fcd-07ad3fe499f7,0.8668904930654852,1.3547409644848758,-0.48785047141939064,Mixed,22.7211
6df1efd7-bd1b-4c00-8cbb-eb1b6b7c78b6,0.8201536959201996,1.2627304382193776,-0.442576742299178,Mixed,11.2083
6e837fc7-1583-4fde-af30-fe955e7651bf,0.8876304711052615,1.2279876719598763,-0.34035720085461485,Mixed,171.179
6ebb7461-432b-4ca5-b709-54ea97a634cc,0.9761526903041914,1.274397734034689,-0.29824504373049765,Mixed,141.195
6ec7b719-0f95-4108-8e26-a7049e29d495,0.744555438259927,1.4163515907431679,-0.6717961524832409,Oxidative,1.4312
6f2cbdf8-24b9-4b9c-9a73-4e872852e6ac,0.9172927904964006,1.389642115972037,-0.47234932547563635,Mixed,68.9766
6f5c8394-3144-428a-a38d-eb39be4379b5,0.8848534711722333,1.2815120204011976,-0.39665854922896426,Mixed,132.8134
6faba44d-0367-4d54-a41e-1f2969760558,0.849374679284709,1.284951418609493,-0.435576739324784,Mixed,21.7913
70060c00-5e4c-41f0-abff-f573881194aa,0.8926938529862799,1.2746121956027294,-0.3819183426164495,Mixed,164.3925
714163fc-e8ac-44f4-9ea6-5ce42e628290,0.8450210821844455,1.1782588055082563,-0.33323772332381085,Mixed,25.6623
71b8a9c9-4822-4b40-be0b-0c06b485975a,0.937848579432643,1.1901861035766794,-0.25233752414403643,Mixed,123.1148
72595e5d-dab6-4d89-8332-6b0a599e218b,0.84454096288031,1.2309319147650126,-0.3863909518847026,Mixed,58.4829
726754a2-6158-4eae-a2ce-5f880d33823e,0.8759873147322479,1.2524077426624103,-0.3764204279301624,Mixed,23.0028
73b5e567-d5a8-4fe7-b60e-fd4654d56fb5,0.747235247990567,1.429160880843111,-0.6819256328525442,Oxidative,1.0095
73d97d28-fb60-4380-8ba0-34e79da74af2,0.7431842355536831,1.420370016696956,-0.6771857811432729,Oxidative,1.2237
742932b6-cf2c-4750-9a0c-145ec93d1da0,0.9104795153141341,1.3475233402284368,-0.4370438249143027,Mixed,83.2649
7437d3a0-976d-4151-8f89-b30a4a092a60,0.7900946750870247,1.4365436758982273,-0.6464490008112026,Oxidative,1.7726
743a0026-5df2-4a13-8abf-aa45798ec131,0.7600245642096692,1.4123819282925887,-0.6523573640829194,Oxidative,2.2096
7560bd39-ffd0-45ae-95c9-451bccc8ccc4,0.9227344132003592,1.3363968155955543,-0.41366240239519514,Mixed,124.7076
77cfb44f-6e99-4c0b-bd54-6ab249fd54ef,0.8993114970168409,1.1524586629216067,-0.2531471659047658,Mixed,79.9758
78beabfc-8b98-4f21-94c2-cd6c21255f66,0.7797100106982541,1.415470923851304,-0.6357609131530498,Oxidative,2.3121
7947afe8-e62c-4d32-81d6-5eb44fd1cea6,0.8688435538594523,1.2746932584376038,-0.4058497045781515,Mixed,79.1362
79b49079-070b-4b97-80b9-838bbd32f33c,0.8869313066337776,1.231144429030727,-0.34421312239694934,Mixed,41.3589
79b8911f-fabb-416e-9b80-2f55080192c3,0.8213850938190459,1.213276059011193,-0.39189096519214717,Mixed,79.6925
7a16bbe0-eed5-45f2-8400-8874924a6eda,0.9397511024093165,1.220085629676564,-0.2803345272672476,Mixed,83.5759
7a3b5b7d-67cc-4048-9bd9-9db08bad1601,0.881268224676631,1.2749197699105788,-0.39365154523394774,Mixed,97.351
7af3ee8b-cb9e-47b9-9ddb-16006b20cb17,0.8817058421497795,1.3323314856809727,-0.45062564353119317,Mixed,32.3807
7b34b9d4-8526-4738-87b4-f9435a1c7ae1,0.890461242271018,1.239883548016111,-0.34942230574509303,Mixed,40.1942
7b3da303-63a6-4bd7-ab94-cf6e38dfe1e0,0.8522810455493272,1.2859068124198851,-0.433625766870558,Mixed,43.5361
7bb02e2f-67db-4527-959a-4f38da4edd7a,0.8803428115015135,1.277430210859031,-0.39708739935751747,Mixed,93.3153
7c7bfa90-8754-4170-b009-ba858bddcb38,0.8289360933122734,1.3539872717292423,-0.5250511784169689,Oxidative,57.8843
7c90bf9b-74c9-459c-9cd7-944ea4535a6d,0.7634050561656357,1.468431455401524,-0.7050263992358884,Oxidative,1.2039
7d7719e1-5451-4ec0-a3d6-99aaaf640bcd,0.78757162088021,1.4206497232572364,-0.6330781023770263,Oxidative,3.9815
7e479a5b-d557-4838-b415-3ceb31d1a139,0.8534404037812291,1.1684942113262318,-0.3150538075450027,Mixed,48.5587
7e74a46c-7ff4-4d46-b9a8-b10aa076f448,0.7852826920177758,1.2746066366689317,-0.4893239446511559,Mixed,11.6377
7ef1199e-aedb-4470-81a1-70d93655154b,0.8738527146668899,1.2374146534443933,-0.3635619387775034,Mixed,149.3418
7f16d20f-07e2-4901-ae00-4da70125e8a3,0.969629720754296,1.2891817902105898,-0.3195520694562938,Mixed,55.6778
7f6b6886-84b6-4cb9-8b01-b2d10f55b8c9,0.8930089445441712,1.3212936475690098,-0.42828470302483856,Mixed,22.9189
7fc459c0-68f0-414f-ad41-737b4de021be,0.8748636177837955,1.2815727244768251,-0.4067091066930296,Mixed,27.5494
80156b04-f280-4915-8bc0-1667c178aa37,0.8383625009905794,1.217690137476297,-0.37932763648571755,Mixed,133.7208
80472422-c0f4-4814-be44-fb1c9e821409,0.8451799589203463,1.2959496071166767,-0.4507696481963305,Mixed,29.5662
80a63e36-0f14-4d11-880b-c9c425034d5b,0.8489474888158357,1.2673099387060556,-0.41836244989021987,Mixed,15.0521
80bd1a2f-c729-40f3-b50f-8a3b766e0231,0.7634832533799025,1.423355752863195,-0.6598724994832925,Oxidative,1.4665
80ef1b28-350f-4ca8-8da5-a5afcaa0f2b8,0.8883423887625136,1.3626683955301664,-0.4743260067676528,Mixed,39.0691
813cb150-7ef6-4fa7-9a64-c70f9401513c,0.8878156096516252,1.2523899547877024,-0.3645743451360772,Mixed,19.8821
81cbdf35-12a2-435d-bec9-0f52c47f7a0f,0.7738623993000229,1.4919159204596257,-0.7180535211596029,Oxidative,6.822
8225b9d3-d25a-4f08-b369-d0ac81a8748c,0.9156697875153164,1.3774189848547758,-0.4617491973394594,Mixed,47.9865
822bf4fe-8d43-47c8-9906-5d38c4a21f27,0.8934121104143089,1.2769307625741315,-0.3835186521598226,Mixed,10.7122
828b7513-8452-4541-8576-8c2f66e79892,0.8126582689111844,1.388148872017427,-0.5754906031062427,Oxidative,5.4425
831bedf9-e67d-4a2a-b0a7-6d6c92edf77a,0.8455864493483515,1.3073121941986292,-0.46172574485027773,Mixed,18.2585
83300c43-0958-4165-99cf-e956cb47d38b,0.9290006701229361,1.2420577399578931,-0.31305706983495707,Mixed,37.235
83395208-40ec-4a57-a3ea-5f9dd8491998,0.7141180963797537,1.392373096360498,-0.6782549999807445,Oxidative,3.43
8398a735-962c-4b4c-87b6-cf1e0a07ce91,0.8522987250301414,1.2363683709453581,-0.38406964591521675,Mixed,39.0124
83eb5df9-30fa-4c4f-a062-5ffe6d7f2c3d,0.8710744515450831,1.3102037633026746,-0.4391293117575915,Mixed,26.9353
843f5279-d6a2-4616-a3e7-985f26247cc7,0.8894015558237628,1.3846063402105269,-0.4952047843867641,Mixed,49.6347
84541c24-ecb8-47a6-9e6f-45a6fe854d93,0.8715441675903727,1.103769907931018,-0.23222574034064525,Mixed,56.7363
8522fa29-c1b0-4e41-9bcb-2e0bc7c8e2d0,0.9440709546863829,1.3674434598088905,-0.42337250512250757,Mixed,103.628
85746e9c-d9b1-419f-8f17-3b7927cc3c2b,0.8714709954038767,1.3088307205064944,-0.43735972510261767,Mixed,96.2716
862e5c87-bed8-4310-b9ed-1018568bdc78,0.8206671436663462,1.1926800507909425,-0.37201290712459634,Mixed,41.844
86e14130-79ee-4cbf-8328-3dd9c65d61dd,0.8416997903822785,1.412284617104033,-0.5705848267217546,Oxidative,16.7108
86f25e09-9bdb-478d-b929-6f570418af6c,0.8733110173061515,1.1859851689088732,-0.3126741516027217,Mixed,21.2489
86fef024-a657-476b-89c5-adb5477597ea,0.8052524768035714,1.2179471889368818,-0.41269471213331044,Mixed,1.3007
88aade97-0051-480d-be54-bce61b4e5b91,0.9583568648163283,1.2525641024808245,-0.2942072376644962,Mixed,152.9977
89bb336a-c128-4492-9109-e657f8f2011b,0.9457699038500809,1.2949688643644293,-0.3491989605143484,Mixed,59.0488
89cf5c7f-c4af-4eb6-97a5-cc086fe76bbb,0.8856609741834439,1.2824272613463015,-0.39676628716285756,Mixed,34.6137
8a56004e-52fb-4a5e-afa0-e466ca53d57b,0.7939473810260502,1.3389698471884757,-0.5450224661624254,Oxidative,3.9429
8af84f63-5974-4e14-b818-73eb8678eaab,0.848873179085603,1.2526060690719385,-0.4037328899863355,Mixed,39.8976
8b3d23b8-cf1f-49ed-bd33-f340984cca9b,0.965041803134266,1.2536466093264502,-0.2886048061921842,Mixed,72.3677
8bbda4a1-af04-496f-b047-1d74c29ec19a,0.8257700824865267,1.2735561009004979,-0.44778601841397114,Mixed,19.6138
8bec131b-088c-41f6-95d1-3eece690b53f,0.9177734042629598,1.2995509162443544,-0.38177751198139454,Mixed,32.0534
8c2d01a0-7df8-465a-9739-b25d96f98ddd,0.7368888834155269,1.3604619801415299,-0.6235730967260029,Oxidative,4.5058
8c4bd061-8371-4313-bfdc-1b2213daea12,0.8501864722983612,1.2453269393895616,-0.39514046709120043,Mixed,53.7088
8cd89112-70a7-4f63-9b41-e3379589cb5e,0.8162621989948002,1.1204937378279014,-0.30423153883310117,Mixed,37.5452
8ceb5f0b-cbfb-400d-93b8-df005bb46e31,0.7651445879126507,1.417290656194381,-0.6521460682817303,Oxidative,4.0357
8d116906-c391-48f2-9eb4-94945197d90b,0.8420501358846592,1.2257486363188472,-0.3836985004341881,Mixed,28.8687
8d2de4ab-6e9a-40e6-b9ec-8c3c78e7f19c,0.8501099168918704,1.2300044069951295,-0.37989449010325904,Mixed,57.9338
8e10e799-ae5c-49f7-a249-2d16d796066c,0.8056118256443779,1.4221495149909191,-0.6165376893465412,Oxidative,6.1612
8e4480b4-e56b-4937-94c7-617b4125615c,0.8461011254991007,1.2818941350695896,-0.43579300957048894,Mixed,17.9027
8e4576b0-ae52-47fa-b4a0-eaaed1fefcd2,0.9485987101703627,1.2088878934519516,-0.2602891832815889,Mixed,175.9923
8e95a2b4-3110-4dd6-b3c9-b3e83c563282,0.7967702583830883,1.2110317155990695,-0.4142614572159812,Mixed,36.6945
8eb67e14-ab2d-4d8c-a945-fbdc6ad6a7be,0.8456214878017698,1.297176773185006,-0.4515552853832361,Mixed,17.4169
8ebdb262-631c-4ac0-af24-16dca92d8c45,0.8348872077588058,1.1758167979554226,-0.34092959019661684,Mixed,48.8204
8ebf5653-96f8-4adc-a251-d8c059d699b0,0.9405395801414422,1.2456353053225127,-0.3050957251810704,Mixed,60.1502
8fc7b6c7-aa50-4a13-a898-35a6bce2d32f,0.9234613467910318,1.31682669648846,-0.3933653496974283,Mixed,33.8023
8fe484cf-e146-4b6f-a852-b2510c7eac4b,0.7811984022308874,1.2928585201541525,-0.511660117923265,Oxidative,5.3188
900aa358-a422-4edc-a65e-4b99f4b7625a,0.8398035445554122,1.3677913749320811,-0.527987830376669,Oxidative,14.9144
902fddff-c332-4871-bf4e-c9fa0445f2a2,0.8676201299865851,1.291334092961201,-0.42371396297461583,Mixed,43.0322
90dddb30-1084-4127-b1fe-42ccbece28d5,0.8862170822371916,1.2661838950396398,-0.37996681280244815,Mixed,20.2934
915bec49-700e-44fc-af01-e96ab507aab3,0.8441027468283036,1.286356801124886,-0.4422540542965825,Mixed,22.6447
929af903-a778-4a8c-9d04-de3c9d9df5eb,0.8948503764000939,1.2481626052589938,-0.3533122288588999,Mixed,81.8768
9315dffd-edea-4710-92a8-810998e08cb1,0.9280477938809504,1.2155492364721272,-0.2875014425911768,Mixed,64.0351
961f4263-5071-4dfd-b626-346f916b4c9d,0.8698171804337675,1.1455753307909324,-0.2757581503571649,Mixed,93.0609
9651c36d-8d1e-411a-9d5a-42550b73b426,0.8855254942834331,1.24001135828567,-0.3544858640022369,Mixed,67.6011
96ae86b9-6d2a-4b13-9765-a0a5b71519c4,0.8808565139279604,1.269626240581292,-0.38876972665333154,Mixed,91.4938
976e2956-36c4-4451-94bc-19a9e7bb861c,0.8565177411903926,1.2198333893549405,-0.36331564816454787,Mixed,67.8465
977c19ab-f472-4956-869f-e640960f1351,0.8607849852400008,1.2803178582819121,-0.41953287304191134,Mixed,77.1285
9845de96-d57a-4613-89db-6a6c4e2eca4b,0.8950302152501418,1.2875708796155474,-0.3925406643654056,Mixed,42.263
9848e118-7372-41e5-8c64-71ec86c9c563,0.8494171945567394,1.2542955031985419,-0.4048783086418025,Mixed,64.8142
986759bd-7232-46a9-84f3-0e71026a01fd,0.7745029233727873,1.3613128213701586,-0.5868098979973714,Oxidative,4.5166
98ca487a-a503-459a-8665-11a3caf8bce5,0.8917886388769121,1.3022538760863542,-0.41046523720944217,Mixed,81.2528
996511b1-d236-4060-a307-81557721cfe5,0.8676402254391156,1.2190126397835057,-0.35137241434439015,Mixed,53.0499
9998fd9d-b7a9-4a9d-b572-19a30a6ff775,0.8649945424477695,1.3749419578937108,-0.5099474154459412,Oxidative,10.1437
99ad8f7e-a32c-4fbc-af00-8765d524cd73,0.8396772848005882,1.246732082777758,-0.4070547979771697,Mixed,32.6025
99b8979a-d55a-4c42-9df1-58c9a3f70a92,0.8846713949059137,1.2253150385300347,-0.3406436436241209,Mixed,63.8567
9b794c4e-3176-4cdf-b59b-2b1a13bd603a,0.8835880096875108,1.1811415252364337,-0.29755351554892284,Mixed,71.1627
9b962201-6959-487b-a125-730322128939,0.8571533637749778,1.2334194939292562,-0.37626613015427846,Mixed,88.4262
9bb09a78-1bcb-43af-8cd9-d0adee31d5d4,0.8574190932699207,1.258844014168054,-0.4014249208981332,Mixed,12.1068
9befd66c-7e2b-4081-b933-3c69d94cad96,0.8602900591833128,1.2709673436245954,-0.4106772844412826,Mixed,93.1947
9c146666-fd40-4251-9b57-ee537addac17,0.8462606205767873,1.1950153625505109,-0.3487547419737236,Mixed,65.0493
9c622d7a-d739-4d5d-824a-923414f13f6f,0.7459587936125215,1.3657467175327205,-0.619787923920199,Oxidative,3.7053
9e969cab-9be7-4aa5-957f-5868071cd1c7,0.9431605903118009,1.371019910331669,-0.42785932001986804,Mixed,44.3893
9ea5c78a-10b6-4e76-a588-4a169817d01c,0.8945893094503191,1.3758409768688413,-0.4812516674185222,Mixed,70.0295
9f112190-6fc5-456b-a1f6-d7440529a66b,0.8222122009038529,1.1511954843475836,-0.3289832834437306,Mixed,89.5481
9fc9bcd9-af84-44b8-bf83-f130d247e9a1,0.7858920556827488,1.2105716361181857,-0.42467958043543697,Mixed,22.3561
9fcf3bdd-e137-4f93-83f4-24b883ca62c3,0.8463767294096799,1.3731069778646652,-0.5267302484549853,Oxidative,22.7659
a059cc98-e8d4-4428-b326-ac59b5445f67,0.8719160281758102,1.255182970816898,-0.38326694264108785,Mixed,59.2987
a09990aa-76c9-4041-a2f5-317be4c5ab09,0.9070355093308411,1.1300617308840468,-0.22302622155320573,Mixed,79.5964
a136ae8b-1e0d-4843-a461-ce554ad77458,0.9328970346907194,1.2937381966540502,-0.3608411619633308,Mixed,69.1438
a1f29e81-e426-4cc5-813b-fcf83a595303,0.9317267183803951,1.3208036498503601,-0.389076931469965,Mixed,85.7716
a2c1332c-f9e9-4d41-bad5-e58ebf809800,0.7977666259673747,1.4529913930234142,-0.6552247670560395,Oxidative,1.8538
a33333fb-31f7-4874-aefd-a004be0d943e,0.8350827407214045,1.2363552882953386,-0.40127254757393405,Mixed,38.8277
a34f90d2-32b4-44e7-a820-07f3d48823ce,0.8303810505986683,1.224187743086902,-0.39380669248823363,Mixed,39.3639
a379934c-2794-4a0f-b9f2-f029aa938f35,0.8726892928463067,1.3076620395869119,-0.43497274674060515,Mixed,34.0792
a3bdc783-f9de-42d6-b0ad-eadec504b7d8,0.8444504191851074,1.236878233724221,-0.3924278145391136,Mixed,64.9246
a3c824d5-5d92-453e-820b-bf879fa38e59,0.8899170972269579,1.20922738657795,-0.31931028935099204,Mixed,57.4414
a3cac4bf-4b70-4fc8-b0a5-8bda5b6d405c,0.8786835511359168,1.3134185302655306,-0.4347349791296138,Mixed,37.382
a41454c8-c8c2-4d33-9ff8-402fd89d2163,0.7772675226754526,1.3693267034341088,-0.5920591807586562,Oxidative,2.6418
a56c9911-e164-4572-aef8-37754ee056e3,0.8252329267584005,1.2901913521875163,-0.4649584254291158,Mixed,28.4405
a57d26d5-0255-4bd1-bcd6-ebfb9d35055d,0.8818017043186965,1.4004576054080207,-0.5186559010893241,Oxidative,28.6818
a5dd6162-2bca-4bbb-a068-94d122a52cc5,0.8953810816534303,1.2519503579375626,-0.35656927628413226,Mixed,97.2593
a5f24f1a-a847-41da-a4ad-9f55b12ce08e,0.942039045859296,1.2080787112820535,-0.2660396654227575,Mixed,114.7937
a78e44f3-6e93-47f4-9653-2ce1b1d7d25d,0.8892580557004157,1.2718758780369261,-0.3826178223365104,Mixed,31.6981
a7ce93ac-964a-4d4e-980a-7fb987bf58b7,0.8670736600164458,1.2169341813909478,-0.34986052137450196,Mixed,41.8822
a810deed-122b-4c57-9d6f-8146c5064712,0.9253968993706623,1.1843262580934906,-0.2589293587228283,Mixed,96.4235
a89b3ab8-977d-4c4d-8323-ca8d6df792e4,0.8722654604305535,1.2743175786556324,-0.4020521182250789,Mixed,42.51
