sample_id,HALLMARK_GLYCOLYSIS,HALLMARK_OXIDATIVE_PHOSPHORYLATION,delta,label,HK2
a936147d-36de-4749-9f38-c80e955c7186,0.8946139189630317,1.178099217319402,-0.2834852983563704,Mixed,58.2134
aa2b77af-1803-4f20-8a29-5fa8c40c319a,0.8953798820352741,1.2906898739520962,-0.39530999191682215,Mixed,89.8315
ab53ebb6-2f7e-42ed-a46a-b2a541472fe7,0.8562333719178016,1.2464145369793367,-0.3901811650615351,Mixed,85.2025
ab55b80d-abac-431c-bd6e-e5e1ed46210f,0.8646628649925466,1.1634634828071304,-0.2988006178145838,Mixed,88.3065
ab718baf-6521-4738-a8cc-44b7fabf4be1,0.7959528224442403,1.2542370710921966,-0.45828424864795636,Mixed,16.4396
ac6da4db-868b-4b98-9c12-4c1930d08a5e,0.8595257082727609,1.25215834227748,-0.39263263400471915,Mixed,45.0607
ace1e7fa-7e2f-4bcc-a2cb-afb7f321ec1d,0.8641730203357599,1.2454103312795899,-0.38123731094382995,Mixed,165.4047
acf622b2-9d9f-45c4-992d-28165321a955,0.8583339335231828,1.2982285554503317,-0.4398946219271489,Mixed,16.0696
ad0887f1-524a-4351-9ec3-8cbd380bbf9c,0.8583107303013694,1.231228592403723,-0.37291786210235356,Mixed,79.214
adb0fc04-0e35-4637-b3e2-6d9299b97069,0.9042697324755342,1.3454383598343402,-0.441168627358806,Mixed,28.323
adc843d6-31ae-4803-ace4-48d1c198a8bb,0.8637958585777044,1.288691406860426,-0.4248955482827217,Mixed,31.4815
adfade14-1572-4e3a-b4eb-64de445b9678,0.8510253721117458,1.2345603277951749,-0.3835349556834291,Mixed,56.9804
af5c089d-33a6-49a3-bc6e-bd5e2db921d8,0.8784981229596447,1.2565501598096385,-0.3780520368499938,Mixed,36.0542
afb1e9c1-aa37-40d4-a2b0-5996c023d30b,0.8678587458860169,1.2940727770264207,-0.4262140311404038,Mixed,81.2931
afe6bf7f-c463-4077-9c5c-3d00ce6ee8a8,0.6801698570257203,1.0727177562602912,-0.3925478992345709,Mixed,41.722
afe81650-e131-41ab-81e9-0ecb888b1420,0.9638525652142083,1.2249406255835944,-0.26108806036938614,Mixed,62.6233
b0b5583a-d348-4a65-bea4-d4046eac0f76,0.9581266158192911,1.3123581512741531,-0.35423153545486197,Mixed,55.4737
b10d2838-f728-467e-8582-369ad21a98a2,0.9156681058586809,1.3012509488316433,-0.3855828429729624,Mixed,57.6292
b2a87553-0fb8-4e1f-9e6e-cc0510b07c8a,0.9385094374552656,1.3035450371558148,-0.3650355997005492,Mixed,79.5988
b2c3a163-384f-4246-880f-ae2caebf0d17,0.8942846858449484,1.3118850066300893,-0.417600320785141,Mixed,64.6913
b3ec1f99-73cb-4414-b6b2-c075dc3b5589,0.8732995975727835,1.3528190021535391,-0.4795194045807556,Mixed,44.177
b437c402-fc0d-4268-811e-d9a5a8280aca,0.8962612941252451,1.2896010006007472,-0.3933397064755021,Mixed,53.8331
b43e8a88-6ed9-4a7a-ade7-91f340ad5465,0.8751599624659224,1.2471554463941537,-0.37199548392823123,Mixed,71.5263
b4499ca2-b2fa-430b-95f5-8d1e2ca14dc0,0.8070100473182851,1.2189888933468336,-0.4119788460285485,Mixed,31.017
b59e21e2-af42-41ff-9423-0b3b0af05ccd,0.9278497772496763,1.2201979614938532,-0.29234818424417686,Mixed,131.7974
b605224a-cf9c-4092-beb4-5ed43c1179de,0.8511283957550198,1.2795094809228869,-0.4283810851678671,Mixed,80.3951
b65b4ebc-e8b9-4926-8761-56b99fbd9e9a,0.8590594603783523,1.291091085606364,-0.43203162522801164,Mixed,13.2443
b766e689-e3ff-4d0c-8eb0-d81c1df638d4,0.9082647457612812,1.2760533465086676,-0.3677886007473864,Mixed,95.4765
b81e79c9-7f6d-498c-9591-2b7e8b3bc466,0.8937796382592555,1.3254244855962438,-0.43164484733698827,Mixed,47.4334
b8a61143-0c20-4db9-a4fd-9c8b375ba841,0.912954454134068,1.2422263716923452,-0.3292719175582772,Mixed,78.9205
b8f8504c-1d5e-48b3-a54f-88250da4264f,0.7556885019014755,1.397541298752851,-0.6418527968513755,Oxidative,0.9625
b9015212-73c0-4247-9848-95ac288ffb3c,0.8802250445112718,1.2108487545598943,-0.33062371004862245,Mixed,60.7896
b98e59fc-120a-45c4-aade-3b59ca4a1a86,0.8658042943565388,1.2727385736351435,-0.4069342792786047,Mixed,56.9223
b9a7cd9a-ff3d-4862-a03b-71f60e42ddea,0.9387686427425256,1.313012628314182,-0.3742439855716565,Mixed,88.4832
ba209e1e-87f1-47a9-a858-d60953ef4528,0.9013284231971266,1.2053798570147523,-0.30405143381762567,Mixed,54.6593
ba3ab6f6-109b-485c-b600-d6cf3edb4b28,0.8615366548404836,1.317171682057105,-0.4556350272166215,Mixed,43.46
ba6dfcd5-be76-481f-9e8e-19421cf23695,0.7570345666326171,1.4128528438418944,-0.6558182772092772,Oxidative,1.4006
ba97a1ce-36b3-4212-960b-b64a7cc2ea82,0.9056593567745899,1.3053134625413678,-0.39965410576677796,Mixed,121.4393
bacd130e-c30f-40aa-8e9e-ef8076f7a6db,0.9433048059849267,1.3726376161636047,-0.42933281017867797,Mixed,78.0975
baec403c-9fb4-4b2e-898b-ef8399d0157e,0.8972537527133935,1.2391445024125305,-0.341890749699137,Mixed,36.4909
bb4ec992-dd81-4758-b4f2-7560fbc4cf2b,0.9033641565448652,1.260991812526934,-0.3576276559820687,Mixed,58.704
bb9e4d64-ffbc-40b6-a3e5-d05aa7a51717,0.8937811525173359,1.2405837284286192,-0.3468025759112833,Mixed,35.0338
bbb17751-e367-45a2-b561-9607d02d03c3,0.8088667467819672,1.3778338765453886,-0.5689671297634213,Oxidative,3.388
bc8cef4d-5c5c-4d5b-bbbc-553e8940ced1,0.8653564000095841,1.2216472272778949,-0.35629082726831074,Mixed,32.2689
bd1ebebf-1e32-4c8e-a476-a429bfbc3d46,0.8709759124798527,1.2597615680684129,-0.38878565558856015,Mixed,50.5838
bdb74506-8766-42e1-922e-e03da4637a70,0.8067773493646991,1.2293009221198725,-0.4225235727551734,Mixed,23.948
bdcb4d2f-7d86-4a59-8dbd-8b7300b45b72,0.769809957492908,1.371537190518631,-0.6017272330257231,Oxidative,3.48
bddf0976-c04a-4391-b302-732051d506c5,0.8945859082103181,1.2663509678079208,-0.37176505959760264,Mixed,118.6741
be6fa48c-95e0-4a7f-aa05-362d1b7a5a4a,0.875609832180221,1.3014472629498315,-0.42583743076961045,Mixed,54.1763
bed26808-c053-4ad1-ba5c-68819d4a6fd1,0.798008430534967,1.142999867717745,-0.34499143718277814,Mixed,35.9009
bf080139-5562-4d85-8a56-19bc15e80357,0.8100964892965177,1.3550964659415086,-0.5449999766449909,Oxidative,5.1362
c04d9806-d86b-4afd-9481-89037aa621d1,0.9396607523208621,1.2217754791908304,-0.2821147268699683,Mixed,35.4379
c0a56cd2-b888-4ced-9f5c-0e450d539045,0.9252032845238983,1.2866304824478707,-0.3614271979239724,Mixed,30.6941
c0ab320a-1952-4875-af3e-9f30dcc2406b,0.7880630602956182,1.1520366794548678,-0.36397361915924953,Mixed,22.1711
c0d545e4-ab23-41f8-a29f-7a9df01c4abd,0.8676718507715839,1.20644122114108,-0.33876937036949606,Mixed,118.162
c0dc2255-258a-463b-bd10-f6ee1771860d,0.9001211733646461,1.3036008419279392,-0.4034796685632931,Mixed,85.9219
c116495e-d80b-4f43-90ed-7103a83a284c,0.8555065597840368,1.2640458575509486,-0.4085392977669118,Mixed,33.9948
c1215d68-5b15-44c3-9d25-73a77b0b5f31,0.8938581240141628,1.3241708383674036,-0.4303127143532408,Mixed,82.0685
c1873d0a-2c67-44c7-97ba-9a10cd7ed962,0.8477070838826478,1.2732235882030591,-0.4255165043204113,Mixed,73.816
c2bbfd1c-59bb-42a8-8987-1d36865ec762,0.9483207079424777,1.2655090109860556,-0.3171883030435779,Mixed,166.2594
c2c34b18-7f7a-47ac-9f42-b7700562d006,0.9015050835993208,1.2689543321627768,-0.36744924856345595,Mixed,70.9082
c35af344-001b-434d-8756-e410748e8df1,0.8511708598154877,1.1926612314667489,-0.34149037165126117,Mixed,98.7623
c35bcaa8-f2f8-4c08-af74-910f73e5bc94,0.8546196128845349,1.2568640245479774,-0.4022444116634425,Mixed,26.5392
c4143095-ebf5-4ce2-91fe-6aea9cc62cc7,0.8120285501048609,1.26155857396465,-0.44953002385978913,Mixed,24.2873
c51b2e7b-b9e7-44a5-b09f-ba3377f1fc5e,0.9266449170491966,1.3307341385382359,-0.40408922148903925,Mixed,62.2808
c551e586-8040-47d7-928b-fe6b242ed81f,0.8937624845161155,1.3229017658333366,-0.4291392813172211,Mixed,51.9764
c55cb5e4-8428-4a52-9a84-101b6e823265,0.8878168918240549,1.2908318657308315,-0.40301497390677665,Mixed,66.5519
c59faf4c-0b9f-4c20-acd2-0804a8c9d96c,0.875699677218865,1.2289836942601777,-0.35328401704131274,Mixed,19.8129
c64293ef-e723-4fe6-8cfa-fe36d07bad81,0.8278921545810045,1.3146235945661842,-0.48673143998517965,Mixed,10.9335
c68fded5-978b-4d7a-9077-89c2c6b35f47,0.790360083281061,1.4124432005611214,-0.6220831172800604,Oxidative,1.8304
c69d9c36-61e3-4985-b17b-b64bd7ed3821,0.8722259545003351,1.2038784456969818,-0.33165249119664664,Mixed,121.9683
c6bede90-50d8-4bf5-97e3-6fffe14e723d,0.8603603718020758,1.2649412219482417,-0.40458085014616585,Mixed,5.3899
c8134951-c924-4789-93bc-9af9b79933cb,0.8190700241485407,1.2621216195251233,-0.44305159537658256,Mixed,31.5697
c830413d-ad40-4e2a-b2a5-56407eed5ca3,0.9376784349214432,1.2112746888232635,-0.2735962539018203,Mixed,87.5554
c85688fc-f98a-4672-b66d-8a28ea94d40b,0.8994114568229591,1.2097335018057949,-0.3103220449828358,Mixed,36.2184
c876a9c8-43b4-47ed-ba9d-727439ab8ef5,0.9247016881051662,1.3146442364202058,-0.3899425483150396,Mixed,26.2954
c8c7259b-9f5e-4dfc-b915-d98b02eba28b,0.8936624797144708,1.24674016610869,-0.3530776863942193,Mixed,48.1443
c909d244-ad90-42b8-8cb9-b12a878bdbfa,1.0157012986212557,1.3366380196984227,-0.320936721077167,Mixed,78.0737
ca47a7ca-d9aa-4140-a74b-4a1c75fe9ad9,0.7636132760782609,1.4587604691580454,-0.6951471930797845,Oxidative,0.7963
cac6d56b-22df-46a8-b98f-f59fa9257f5e,0.8166704006076595,1.2179263307851385,-0.40125593017747896,Mixed,53.0147
cbabaf06-c15c-4655-a6c2-89a523ec7a9e,0.8915087166130161,1.230290523894387,-0.338781807281371,Mixed,31.2653
cbe040e0-9ed9-4af4-a177-392a0b63a40b,0.8303590450117685,1.2875362333085025,-0.45717718829673404,Mixed,15.1539
cc455312-98ef-40a7-b2f6-6ee31380b06e,0.7812735543985883,1.4543064522765206,-0.6730328978779323,Oxidative,1.0905
cc4d6b44-ae57-4f0c-affe-ba411b9fba9b,0.9643028082394656,1.3400258173599735,-0.37572300912050793,Mixed,79.6987
cc8c7c7e-a682-43ca-af76-08b49bf3512a,0.8681563957654007,1.2962419296896097,-0.428085533924209,Mixed,19.7866
ccb3a294-e4b3-439a-b168-18c3ae05d3b8,0.8849114796029732,1.367981196581831,-0.4830697169788577,Mixed,48.1936
cce6300b-bad4-411f-912d-7cb1d9fb9733,0.8340942027810521,1.2573696695632899,-0.4232754667822378,Mixed,17.6925
cd18a3e0-c431-478a-b5fa-4b75a17a33a7,0.8477920779665418,1.1713194531738922,-0.3235273752073504,Mixed,126.583
cd6333d6-6973-4278-8c7d-ad89e71bd508,0.8894932587237646,1.3112429564797885,-0.4217496977560239,Mixed,179.472
cdc162f6-6ee3-45bb-a764-88458b87bf7b,0.6885334789353056,1.4640175347875528,-0.7754840558522472,Oxidative,0.5892
cdcfd140-d0a5-4c55-ba0c-64af335a1ff6,0.8920090956572808,1.1811875245482366,-0.2891784288909558,Mixed,79.9966
ce71f29f-134d-4749-bf42-c9620e5c8651,0.8055789308851328,1.379141068243751,-0.5735621373586183,Oxidative,34.3179
ceaf66d6-7fcf-47d6-ae3f-99323057c910,0.866101561626796,1.2845030348916933,-0.4184014732648973,Mixed,46.153
cfcc7db1-9369-4151-9f31-2d7ef06f8ea3,0.9411332755340197,1.3182251769486122,-0.3770919014145925,Mixed,37.627
d014104d-47ca-441c-9756-66672008cb14,0.8650362178097015,1.2088581709103048,-0.34382195310060326,Mixed,64.6345
d07320f0-36a4-4dab-83bb-faaaf21a2bcb,0.8436508588729178,1.26863309550691,-0.42498223663399226,Mixed,71.9614
d1280122-4cf1-4e12-9783-4a7038a28ac0,0.8519639189701993,1.2369668262792353,-0.38500290730903597,Mixed,102.3237
d19fa0dd-5832-46a8-a7a0-142075684a55,0.9103803660596123,1.248090793299961,-0.3377104272403487,Mixed,18.3766
d1cd1a00-c44a-4581-ad07-e234303a65b9,0.8631650728749277,1.2560538211078338,-0.3928887482329061,Mixed,68.6759
d1d341bd-1a8e-4162-a63c-92ecc78e9c82,0.8747591641792096,1.3087507922528379,-0.43399162807362823,Mixed,41.8228
d1e1f6c5-e3af-418c-89ed-8b68f8157f36,0.690604730018957,1.4879785312655716,-0.7973738012466146,Oxidative,0.2439
d2e585d1-2b92-44f3-b2f4-1351e7c529ac,0.8773147675520038,1.227793520165796,-0.35047875261379213,Mixed,89.7007
d2f080ca-6e8b-4b9c-b64d-376ca8a8beed,0.7956665419579002,1.4019213093796405,-0.6062547674217403,Oxidative,1.8344
d499f1d6-3d58-406e-9ed5-98141e774ddc,0.7628824189020844,1.4125782381357306,-0.6496958192336462,Oxidative,16.6554
d4afe781-4959-40a7-8556-b60a150ea6b0,0.9278839570789701,1.2707109233122618,-0.3428269662332917,Mixed,154.432
d514c3bc-c1e1-4028-9822-90ad703a3a8d,0.5291204604781585,1.3010148013035894,-0.7718943408254308,Oxidative,1.7262
d5c03bc2-fb49-457d-8445-f8177008554b,0.7435732372089517,1.4258730273829394,-0.6822997901739877,Oxidative,5.332
d5f6a32f-e1b7-4e45-ad6b-c97ade3b1294,1.0153253704827079,1.2830132563740864,-0.2676878858913785,Mixed,82.6551
d6a8b3be-0ea5-4d4f-bf62-27ec684d4705,0.966923369381595,1.2980444718281614,-0.33112110244656645,Mixed,77.4449
d6ad13eb-3ed8-4b4a-ac50-37061cf8236a,0.820866664904882,1.175777868758546,-0.35491120385366404,Mixed,18.5272
d70aa630-d9c6-49e0-858b-a5a8e268a92b,0.8689741236737702,1.2519335204580326,-0.3829593967842624,Mixed,92.9208
d782f777-5651-47a6-bbb3-4d871a6b3a27,0.8093996724676078,1.3171813198301452,-0.5077816473625374,Oxidative,12.02
d7b28bbe-cf7d-4634-8a48-f42d58be4a55,0.8664262325646245,1.2938343549299396,-0.4274081223653151,Mixed,14.8408
d81180fa-51d8-4499-aed4-bbad365f67e1,0.9524983405086741,1.2822468601723602,-0.3297485196636861,Mixed,57.8787
d91f4d1a-4628-446c-a696-8839c8f62d90,0.8321114820995887,1.0610734302040188,-0.22896194810443005,Mixed,191.1474
d9735236-6587-4453-8c8d-2d39ca495cce,0.8700223881950573,1.382038311235395,-0.5120159230403376,Oxidative,21.3603
d98b9775-6abc-48fa-a229-39442a7291d7,0.870638280631039,1.184411258734713,-0.3137729781036741,Mixed,45.5218
d9979174-ee0c-42bb-b928-a4f642845db7,0.8433609791880559,1.4486890361752902,-0.6053280569872344,Oxidative,0.5643
d99b2ce2-38a1-4d13-b8dd-7db33bfd360a,0.8653145435952615,1.2957712475059637,-0.43045670391070223,Mixed,136.23
d9da2793-4334-4b17-b234-172705dca082,0.9099217248060496,1.213357380655162,-0.3034356558491125,Mixed,219.6779
dab754d3-54c4-4941-879a-dc107def74d8,0.8672493700171913,1.209839078421783,-0.3425897084045917,Mixed,54.1909
db24671d-74b5-4647-be36-d865aa923ffa,0.8615480366638395,1.3026918847314406,-0.4411438480676011,Mixed,36.3759
db99b502-b286-4b36-a0a5-28b6b413b81a,0.8595041666516964,1.2738291455521138,-0.4143249789004174,Mixed,38.741
db9d1bc8-9c20-4fbd-bfac-cf1faf1cad11,0.8841228611009212,1.2355190722308824,-0.3513962111299612,Mixed,39.5083
dbe1371f-dbf9-46b1-b603-a9e560fb75df,0.8960461758475481,1.2616728110052793,-0.3656266351577312,Mixed,78.5163
dbe50f57-74d7-4b5f-a996-dfc8d9874d55,0.7819587322287345,1.370461727128285,-0.5885029948995506,Oxidative,4.9735
dcc70515-99c2-4867-b39a-e4c3e3a66430,0.9031436894033515,1.2537810067905149,-0.3506373173871633,Mixed,71.6926
dcead401-3e21-4718-9ce1-863177be3f10,0.856912830261512,1.2324115499647141,-0.37549871970320214,Mixed,37.485
dd32c44d-eaf7-4739-94aa-430be880964d,0.8778937844409058,1.1942160078994979,-0.31632222345859207,Mixed,27.8632
dd7f3972-e7c6-422b-84ed-a8038645a52b,0.867232398963473,1.1686784681793083,-0.3014460692158353,Mixed,48.5004
de6772b8-dd18-4584-880e-b4080e2e0f8d,0.8924779276714274,1.4141146936167301,-0.5216367659453027,Oxidative,40.5261
df48958f-3172-45ec-a6fb-88fc66ff6ae4,0.8708870162838142,1.2796759708136947,-0.4087889545298805,Mixed,175.5504
df630d23-f007-4cc4-9910-edb44046d556,0.8525637801571522,1.3180571793300877,-0.46549339917293553,Mixed,38.2505
e0999ea7-e0c9-487f-b8a7-3eda87ab8601,0.8817942005910666,1.2487337939712808,-0.3669395933802142,Mixed,119.2258
e0ab8fc2-a369-4e2b-a07a-67794bf6955b,0.9119946230322036,1.3445681023771296,-0.43257347934492607,Mixed,69.4933
e0f18f8e-b8e0-4bf2-916c-69a38fc64fd8,0.8053046333785289,1.2563421429186434,-0.45103750954011457,Mixed,23.8125
e11c27d0-d5a0-4e7f-83e6-83b79f64d962,0.8586899126433833,1.2017015599127827,-0.34301164726939937,Mixed,31.9025
e1beebe9-dc24-4f9d-a89f-87001fcf25c7,0.8737541441707568,1.2628738922233531,-0.3891197480525963,Mixed,57.1409
e20633e3-526f-4ac5-9cb0-202a028462b0,0.9008208961048955,1.2807290649416543,-0.3799081688367588,Mixed,114.3703
e35730b8-672e-4fdc-945f-84edaf143298,0.9242564666235573,1.1784761341221448,-0.2542196674985875,Mixed,51.0688
e3fc3546-680c-44fa-ac79-918668443800,0.9148319806702873,1.3035978353052338,-0.3887658546349465,Mixed,67.5793
e4240172-1921-44aa-95da-781be3485a1e,0.8241561148504014,1.4134623620174929,-0.5893062471670915,Oxidative,4.5905
e44dbaa1-6ef0-48ba-bf0f-3cfa502cbd14,0.8098444806905947,1.2188288097863798,-0.4089843290957851,Mixed,13.4242
e4747f6d-4c5c-4d49-886f-2c69fe206879,0.9668622438107572,1.15881123672496,-0.19194899291420264,Mixed,237.4638
e47ee1c9-13c8-4c78-b1d6-8a6795bebee8,0.9490763590499539,1.284127006824685,-0.33505064777473115,Mixed,56.4136
e59a58f3-d886-45a8-a296-263297839a63,0.7505860228827125,1.1265541083985229,-0.3759680855158104,Mixed,23.2248
e673a5b6-c070-4068-b667-c7e81adfb4cf,0.9090992010746239,1.2920847590472029,-0.38298555797257894,Mixed,23.9721
e6a09aba-4d6e-4079-9b34-0e9caf705885,0.9045359071447515,1.2368160067332865,-0.332280099588535,Mixed,115.079
e71c8e45-ab52-4796-ab72-e8add8868291,0.9176487934665927,1.4536241567795687,-0.535975363312976,Oxidative,21.402
e79eb779-6742-452b-87d4-35e67d30de92,0.8690703462685593,1.2965602988270826,-0.4274899525585233,Mixed,106.3014
e8871fd9-41a0-4c1f-b44c-ea7beea35ebe,0.9463268813474346,1.2724769484712837,-0.3261500671238491,Mixed,85.6257
e8a098f6-ed3e-46a8-ae16-2f130a5fb715,0.8815845855507334,1.1946708890938165,-0.3130863035430831,Mixed,62.1348
ea7e9f5a-844c-4cf4-8f0a-7deab41b5233,0.8523678408653842,1.2878500315173362,-0.43548219065195204,Mixed,18.2065
eb921878-4c02-4b11-9c4d-84df7926ef70,0.9547469133400227,1.270823818412128,-0.3160769050721054,Mixed,22.8049
ebd01ba8-06cd-417a-b41d-05379e430fd2,0.8221396268624106,1.2773712418477121,-0.4552316149853015,Mixed,47.904
ed4e33b6-e610-40f6-a9cb-68d27b24b7ea,0.8435353437400145,1.192627448800648,-0.3490921050606336,Mixed,35.6767
edc7b71d-a551-463e-a76a-dc135373cb43,0.919270414280306,1.3252075501803116,-0.4059371359000056,Mixed,43.9345
edf83523-a278-4657-88f9-230494fae0b9,0.7604012006647878,1.393839970001813,-0.6334387693370251,Oxidative,2.2289
ee6d69a8-5bb0-4271-b349-3bcad539b275,0.8644176744042115,1.2981344694748291,-0.43371679507061767,Mixed,48.9119
ee7ecfb9-1ec5-4553-ba37-19c2b5f0da0f,0.9334918780546636,1.2849666518912333,-0.35147477383656966,Mixed,34.3837
eeb25b36-1272-4092-848e-9807eaed9d4e,0.8718985780102425,1.220984632171124,-0.34908605416088145,Mixed,99.8447
eeb522fe-ab63-4e1f-b2cf-de74af6b64f2,0.9036370236947151,1.2406033798603529,-0.33696635616563775,Mixed,20.0154
efb66622-cf03-4f74-98e5-8c38d87a90f7,0.7749638121118395,1.4271140827819968,-0.6521502706701573,Oxidative,1.8946
efde0fd9-7f08-4c33-9e2b-8d9b8cfccf50,0.8349160234078955,1.2696575964505539,-0.43474157304265837,Mixed,33.0417
f007e19e-984c-4c94-b1d0-e4c298d9faa9,0.7946766806356531,1.295952821712636,-0.5012761410769828,Oxidative,9.0123
f13427f3-3d78-4fc1-9523-64b4ae583494,0.8165037159329145,1.3077951046340057,-0.49129138870109124,Mixed,31.8356
f13ca22a-ad44-45c0-806b-678bacee6135,0.8630022305518805,1.2341296587437398,-0.3711274281918593,Mixed,109.3901
f1525d22-a7b0-48b6-ab6e-737b5ebb1a39,0.8735639342203568,1.1685509023227723,-0.2949869681024154,Mixed,68.7083
f18443d3-f207-4c05-9738-d70e10d60cfc,0.8581808622043763,1.2109587211701103,-0.352777858965734,Mixed,68.1617
f1aa53c8-fb44-431d-9bb9-ba7647cd9ead,0.811146286014406,1.1352929119807136,-0.3241466259663076,Mixed,35.7574
f1d244a9-f031-4286-b433-572de7ed8d42,0.8630018064333168,1.2946432864202455,-0.4316414799869287,Mixed,21.2813
f34985d8-172b-4fae-8d06-989e7dc4dc06,0.9508928120575737,1.2512847295666438,-0.3003919175090701,Mixed,43.3464
f41b182b-f528-49bf-9d7e-912614796b77,0.9053512884715617,1.2222788279040724,-0.31692753943251073,Mixed,96.1974
f43cfd22-5e58-4369-9ea0-a0b6cc63a7db,0.8967358994670445,1.3238132663688096,-0.4270773669017651,Mixed,64.8854
f44064f2-9839-4e4f-9510-8a5dd0ee1e56,0.9027526241406194,1.3680735890569813,-0.4653209649163619,Mixed,26.4766
f462d8a7-549d-4823-be4b-1b5c81678665,0.8811895144539288,1.2867287947494592,-0.40553928029553044,Mixed,58.1877
f478aca9-1fb9-4ef3-9c03-1bd592b2b1f7,0.956799559435658,1.3424466914166384,-0.38564713198098044,Mixed,131.0899
f4e99961-1168-46bd-86cb-4c6662f5b8da,0.8380891767080524,1.2641725756586826,-0.4260833989506302,Mixed,28.4412
f4fbf55a-1a2a-458e-9223-921e2dc9352e,0.8381686753725889,1.2064484396601005,-0.36827976428751164,Mixed,39.0855
f6b85b88-29c7-4722-86f1-0c4c5fa0b819,0.7375529227207505,1.5291204604781585,-0.7915675377574081,Oxidative,0.0923
f7a5094f-fea0-4ddf-ac40-8265cddbabc2,0.8883479696036033,1.2643500309760691,-0.37600206137246583,Mixed,71.2405
f7cb60c9-cede-46db-9266-b1437cd06a48,0.9422126455334363,1.1978955472135677,-0.2556829016801314,Mixed,86.94
f88159e9-78e2-4222-b9f6-2d50c5b3387a,0.9604192187398253,1.2691609490055507,-0.3087417302657254,Mixed,41.6741
f8a0a7cf-0444-4039-a255-6d31bcf748ac,0.8786758437611738,1.1819206035897123,-0.3032447598285385,Mixed,59.0494
f8ba326c-a068-4d8c-a544-07fd13c39cbd,0.8400288643270266,1.2600090538099262,-0.4199801894828996,Mixed,76.5277
f98a1953-c008-4ab9-a17e-be80b5fd43fe,0.8516071165871324,1.3038778049651905,-0.45227068837805806,Mixed,28.3173
fa157012-d4c8-43c3-b4fe-a02f13fcec40,0.846862628975505,1.2435097391299816,-0.3966471101544766,Mixed,83.36
fa7f749b-6c8e-4052-8196-fd91d52e67f1,0.8286723189016534,1.2821866606394963,-0.4535143417378429,Mixed,23.8164
fa927427-fa20-44d0-b574-81d99277be8a,0.819783724157833,1.20804358710463,-0.38825986294679704,Mixed,54.7359
fa994287-faa4-483c-8225-1d45a1d0d522,0.8233953156851354,1.1834514551968367,-0.36005613951170135,Mixed,160.9261
fae1f158-5990-4e7c-90a9-f33fe8be8753,0.9069961909187596,1.356302356763441,-0.4493061658446813,Mixed,50.6243
fb185dab-f274-4565-ba4a-223e5d629310,0.8486111336835368,1.228308011510572,-0.3796968778270352,Mixed,21.1281
fb449c0c-d752-4110-a41a-c46aa29617ea,0.8303197294318729,1.2398795884312734,-0.4095598589994005,Mixed,58.3504
fb47d9fc-c3a4-4f1c-b707-4996b5520351,0.8149129301200485,1.2630824697665912,-0.4481695396465427,Mixed,12.6331
fba70eac-57d4-468f-bbfc-859628c54dec,0.8935052558947789,1.2744874510859565,-0.3809821951911776,Mixed,62.9926
fc3d1c27-2956-4d74-991c-fc35d5c9ecbd,0.7677439484693928,1.4225341482504297,-0.6547901997810369,Oxidative,2.4955
fc63bae4-fdfb-4990-9902-3e0fb51ec092,0.935408415367451,1.3376330316009266,-0.4022246162334756,Mixed,91.9159
fc9e3356-b4e0-46e8-9842-46a2366352de,0.816279835403934,1.1467400880338565,-0.3304602526299225,Mixed,68.3474
fd3d7a82-a316-4df0-9d84-409cb12eb9b1,0.8413183019924644,1.2729422944132747,-0.4316239924208103,Mixed,24.3427
fd493a63-08fb-4076-8b3c-f443dc4bcb0b,0.8980161988486824,1.39807449187753,-0.5000582930288476,Oxidative,39.5768
feb6de8d-c44f-44ca-9583-232511ef54fd,0.865020024473743,1.326080235509633,-0.46106021103589,Mixed,65.8547
ff07dd5a-7b2d-47ed-8a6b-400b3c5c8db4,0.8447742808365257,1.1807024179218821,-0.3359281370853564,Mixed,52.398
ff21a21b-35fb-423c-896c-c6943dbce540,0.8692882410655727,1.2363456927793914,-0.36705745171381876,Mixed,114.494
ff6cd0e8-98a0-4a96-9650-c348bcfe8901,0.8634088916546092,1.2159757030510276,-0.35256681139641843,Mixed,212.3543
ffe0d448-20d6-4952-9650-03531ef6fc79,0.8064854479344716,1.3148278455869367,-0.508342397652465,Oxidative,15.8053
fff384b3-f8cc-4754-9860-74863ff3cc23,0.8893976610633907,1.2041059768887155,-0.31470831582532477,Mixed,132.9445
